364456.374036312 0.447554199 0.034000000 0.035000000 0.093000000 0.581971120 -0.043202488 -0.327104509
364456.974213600 0.875551583 0.033000000 0.034000000 0.092000000 -0.776011990 -0.508864333 -0.120058590
364457.573940277 0.369746731 0.034000000 0.035000000 0.093000000 0.590809411 -0.096553569 0.106622598
364457.973961830 0.165610299 0.033000000 0.034000000 0.090000000 -0.381161420 0.058824078 -0.129869163
364458.476352855 0.196526680 0.033000000 0.036000000 0.092000000 0.418082496 0.127862949 0.073381009
364459.276345965 0.514391734 0.030649486 0.030649486 0.069754002 0.634672249 0.177298970 0.283104125
364460.275895048 0.484962927 0.030000000 0.029000000 0.068000000 0.599336409 0.202601884 0.291052010
364461.276519748 4.649582017 0.032000000 0.037000000 0.067000000 1.802271038 -0.845378841 -0.828695203
364462.176615255 32.913834935 0.207670463 0.227139569 0.428320329 1.599781414 -3.746332003 -4.039743913
364463.178559258 41.209160172 0.232371237 0.254156040 0.486527277 3.302151963 -3.752224154 -4.028121955
364464.176656565 0.172567676 1.187000000 1.313000000 2.447000000 -0.162234047 -0.323496947 -0.203954690
364465.176773047 0.144818932 0.871000000 1.044000000 1.686000000 -0.215868438 -0.296396845 -0.101826617
364466.176844356 0.122890757 0.872000000 1.044000000 1.687000000 -0.094717696 -0.319941274 -0.107503004
364467.176583282 0.094036538 0.872000000 1.044000000 1.687000000 -0.069120607 -0.287241234 -0.082166617
364468.176657860 0.085230174 0.872000000 1.044000000 1.688000000 0.060098796 -0.274362984 -0.079644598
364469.176945439 0.123398577 0.872000000 1.045000000 1.689000000 0.215050448 -0.268330205 -0.071768954
364470.176683685 0.171233911 0.872000000 1.045000000 1.689000000 0.329264429 -0.243933792 -0.057577353
364471.176843286 0.214635983 0.872000000 1.045000000 1.690000000 0.382962218 -0.252331073 -0.065612130
364472.376892891 0.173946998 0.872000000 1.046000000 1.691000000 0.337789486 -0.235598582 -0.065867815
364473.676613842 0.131839380 0.872000000 1.046000000 1.691000000 0.270502938 -0.228119064 -0.081420101
364474.677015068 0.160236293 0.872000000 1.046000000 1.692000000 0.327191613 -0.217615251 -0.076325252
364475.676589709 0.170576307 0.872000000 1.046000000 1.693000000 0.359396283 -0.186457678 -0.081511672
364476.876725700 0.229405029 0.872000000 1.047000000 1.693000000 0.437142652 -0.184813670 -0.064461137
