364456.374036312 0.447554199 0.581971120 -0.043202488 -0.327104509
364456.974213600 0.875551583 -0.776011990 -0.508864333 -0.120058590
364457.573940277 0.369746731 0.590809411 -0.096553569 0.106622598
364457.973961830 0.165610299 -0.381161420 0.058824078 -0.129869163
364458.476352855 0.196526680 0.418082502 0.127862951 0.073380978
364459.276345965 0.514391655 0.634672228 0.177298945 0.283104049
364460.275895048 0.484962909 0.599336379 0.202601865 0.291052054
364461.276519749 4.649580596 1.802270813 -0.845378704 -0.828694974
364462.176603254 7.815000000 0.779551573 -1.825500785 -1.968462910
364463.178512107 7.815000000 1.437543676 -1.645447276 -1.743838135
364464.176513365 0.151951430 -0.236408252 -0.272973238 -0.146792983
364465.176700156 0.171280481 -0.348959386 -0.222057808 -0.014076859
364466.276641853 0.167471554 -0.343943971 -0.220437925 -0.024108497
364467.176688939 0.080862509 -0.211967696 -0.189011194 0.014386571
364468.176633605 0.035777527 -0.097453860 -0.159246740 0.030343829
364469.176948424 0.022138980 0.035709422 -0.138738675 0.040192004
364470.176688601 0.031791175 0.126447583 -0.105087317 0.068984346
364471.176845726 0.054342933 0.202860267 -0.080169894 0.082240097
364472.576999389 0.026686192 0.112546113 -0.063297262 0.100065084
364473.676599587 0.015744779 0.063757724 -0.043755404 0.098819009
364474.677010557 0.026528050 0.129819002 0.000154192 0.098361845
364475.876670367 0.122297249 0.321638278 0.068287803 0.119091743
364476.876702970 0.086143838 0.262598843 0.055152844 0.118927919
364477.676766365 0.248458131 0.470679382 0.079030602 0.143781829
364478.676831532 0.308351629 0.528986429 0.087963890 0.144178158
364479.676803463 0.334792698 0.545135437 0.143751252 0.130213789
364480.676873921 2.034701698 1.084527208 0.889241479 0.260292191
364481.376876363 1.465686920 0.673329228 0.982025545 0.218953189
364482.176898142 7.815000000 1.766957479 2.152930971 0.240311254
364483.177041662 7.815000000 1.600574798 1.965300840 1.179301880
364484.177105242 4.212643781 1.827232465 -0.900946971 -0.249318786
364485.177133131 0.819468856 0.762868674 -0.196094429 0.446147080
364486.177318790 0.197715209 0.435603475 -0.088109419 -0.014196868
364487.177330185 1.404420142 1.108651102 0.412727600 0.070489748
364488.177012247 3.029210389 1.474664991 0.901364843 0.205219324
364489.177291686 2.346753727 1.359755583 0.653370574 0.266318184
364490.177399284 0.860891225 0.654682088 0.630186912 0.187475452
364491.177278882 0.992349986 0.988982386 -0.026194438 -0.116523294
364492.377188711 0.069775163 0.229363776 -0.011096012 -0.130553821
364493.577118945 0.164587972 0.240272942 0.315910800 0.084007450
364494.577411918 0.197888136 0.211125475 0.334771318 0.203082086
364495.577401576 0.534600638 0.658525636 -0.307033272 0.081701859
364496.577350313 0.112099935 0.174764963 -0.278224578 -0.064406730
364497.577323957 0.036065548 0.063810359 -0.130655834 0.122159074
364498.877117568 0.424828539 -0.469268195 -0.450014807 0.045853823
364500.577293609 0.322218012 -0.112646482 -0.549430893 -0.087489859
364502.477553306 0.352456105 -0.177674106 -0.554208147 -0.117223489
364504.977383422 0.364506945 -0.154939559 -0.575220157 -0.098094085
364507.477415746 0.318934737 -0.127944689 -0.540998958 -0.099423446
364509.977540474 0.293333734 -0.110356135 -0.522008192 -0.093073649
364512.477585052 0.257694460 -0.093569537 -0.491525872 -0.085682660
364514.977613647 0.254612912 -0.095483942 -0.487761798 -0.087087065
364517.477638027 0.277141307 -0.114700050 -0.505086763 -0.094194308
364519.977801778 0.267177655 -0.119803645 -0.492660133 -0.100552152
364522.477732969 0.417748995 -0.166864926 -0.614847532 -0.108938535
364524.978298989 0.467383137 -0.170894279 -0.654485483 -0.099131405
364527.477744212 0.629588691 -0.214359583 -0.757224642 -0.101239825
364529.478167720 0.444368394 -0.397587128 -0.515047296 -0.144979836
364530.877736162 0.781907996 -0.368089305 -0.794534111 0.123019534
364531.677778086 1.080546101 0.184847035 -0.998373342 0.222774200
364532.377685295 0.371290589 0.038524556 -0.472302308 0.383062628
364533.277695113 0.371377427 0.298677211 -0.270484033 0.457173642
364534.577778822 0.231960717 0.312742401 -0.362468118 -0.052628619
364535.377840362 0.036170232 0.064225280 -0.147555592 0.101354292
364536.178025976 2.587799618 1.554676115 -0.186151734 0.368957081
364537.178044883 2.843004584 1.456855753 0.677207031 0.511826665
364538.178154543 0.758904001 0.847580250 -0.151343375 0.132691010
364539.178134475 1.942452237 1.359943296 -0.274983088 0.131874073
364540.179607387 1.295841544 1.075924103 -0.280259341 0.244302212
364541.178389936 3.240886888 1.764876753 -0.351462233 0.050707323
364542.178218048 1.621365484 1.210112619 0.350613025 -0.184562832
364543.178173843 2.316327881 1.085732724 0.838543460 0.659057812
364544.178077770 7.815000000 1.308388233 1.695957162 1.796343379
364545.178103958 7.815000000 2.372265230 0.907747680 1.167626580
364546.178295478 7.815000000 1.822899581 1.358878598 1.626495027
364547.178269845 7.815000000 2.550831466 -0.082377904 1.140821069
364548.178365428 7.815000000 2.519855252 -0.235358398 1.187407231
364549.179967982 7.815000000 1.885512372 -2.063856039 0.018475480
364550.178314170 7.815000000 2.084533283 -1.637429954 0.888000077
364551.178304383 7.815000000 1.812878482 -1.597033563 1.406398026
364552.178335330 7.815000000 1.864405467 -1.320492477 1.610990960
364553.178453520 7.815000000 2.142996208 -1.275334743 1.263363980
364554.178542547 7.815000000 2.198015911 -1.009727272 1.401490954
364555.178753602 7.815000000 2.412974912 -0.737363088 1.203680917
364556.178330202 7.815000000 2.729823011 -0.602250090 0.019004114
364557.178465319 7.815000000 2.732513938 -0.590160811 0.008820085
364558.178476575 7.815000000 2.735622734 -0.575625067 0.004903170
364559.178420255 7.815000000 2.737581324 -0.566255911 0.001654076
