199735.006777048 0.064779137 0.749388214 -0.358491746 -0.001484111 0.000105305 0.671817633 0.740715097
199735.056504250 0.068657703 0.785524603 -0.358496323 -0.001265978 0.000048660 0.670851142 0.741590953
199735.106233358 0.073268627 0.823462941 -0.358719351 -0.000901242 -0.000603310 0.670094654 0.742274867
199735.155963421 0.077927307 0.861699793 -0.358836133 -0.000681263 -0.000970972 0.668923157 0.743330615
199735.205697536 0.082629300 0.899585866 -0.358783939 -0.000851493 -0.001070832 0.667648991 0.744474951
199735.255431652 0.087157515 0.939406067 -0.358855970 -0.000202557 -0.001451088 0.666220098 0.745753736
199735.305162668 0.092363879 0.978846658 -0.358770047 -0.000086917 -0.001779282 0.664895042 0.746934676
199735.354892969 0.098317563 1.017274684 -0.358510886 -0.000503561 -0.001769587 0.663446527 0.748221438
199735.404624939 0.103288329 1.057287114 -0.358200150 -0.000017402 -0.001969247 0.662272659 0.749260333
199735.454358101 0.109361384 1.098387598 -0.358160680 0.000586188 -0.002766676 0.661450834 0.749983197
199735.504090309 0.114469217 1.137469092 -0.357925050 0.000627247 -0.002470700 0.660658992 0.750681823
199735.553819418 0.120711283 1.176563108 -0.357806889 0.000361126 -0.002466741 0.660480780 0.750838814
199735.603545427 0.126359329 1.217867236 -0.357760753 0.001156860 -0.003003579 0.661078580 0.750309771
199735.653275728 0.131773437 1.257167417 -0.357380465 0.001088967 -0.002748792 0.662214826 0.749308203
199735.703004837 0.137063862 1.296843795 -0.357044430 0.001204009 -0.002576192 0.664007217 0.747720757
199735.752735853 0.142416218 1.339181122 -0.357015314 0.001978531 -0.003532573 0.666285345 0.745685889
199735.802465916 0.147628890 1.378190038 -0.356724845 0.001248922 -0.003130422 0.669202517 0.743072427
199735.852195024 0.153094809 1.417694482 -0.356039331 0.000537750 -0.002728438 0.672352384 0.740226005
199735.901925325 0.157051945 1.460153529 -0.355808646 0.001121821 -0.003110604 0.675215463 0.737613140
199735.951655388 0.159944317 1.501939287 -0.355527190 0.001377978 -0.002869501 0.678060444 0.734999253
199736.001385927 0.163813754 1.541940067 -0.355312198 0.000747634 -0.002104891 0.680979316 0.732299243
199736.051114082 0.231076834 1.929783809 -0.378182361 0.000754861 -0.003185309 0.683205030 0.730219263
199736.100844145 0.236871735 1.980669080 -0.376747664 0.001009719 -0.003254766 0.686158349 0.727444230
199736.150579453 0.242994724 2.029311415 -0.375152406 0.000347957 -0.002219433 0.689264087 0.724506709
199736.200309515 0.248393479 2.080129034 -0.373337406 0.000603988 -0.002028115 0.692673713 0.721247980
