364456.374036312 0.447554199 0.581971120 -0.043202488 -0.327104509
364456.974213600 0.875551583 -0.776011990 -0.508864333 -0.120058590
364457.573940277 0.369746731 0.590809411 -0.096553569 0.106622598
364457.973961830 0.165610299 -0.381161420 0.058824078 -0.129869163
364458.476352855 0.196526685 0.418082499 0.127862971 0.073380986
364459.276345961 0.514389164 0.634671182 0.177297916 0.283102638
364460.275895101 0.484947548 0.599331023 0.202598957 0.291038718
364461.276519674 4.649395150 1.802205368 -0.845377004 -0.828727147
364462.176615327 7.815000000 0.779419850 -1.825517929 -1.968499172
364463.178537141 7.815000000 1.430627979 -1.636101398 -1.758259310
364464.176593997 0.151477272 -0.234001754 -0.272187584 -0.150447235
364465.176711324 0.168206992 -0.345722965 -0.220287418 -0.012493073
364466.176780756 0.121256545 -0.260986755 -0.230501534 -0.003391422
364467.176527296 0.089672862 -0.232896905 -0.185498174 0.031973756
364468.176600896 0.045757115 -0.135774353 -0.157373127 0.050558268
364469.176889999 0.024603386 -0.004504401 -0.138484506 0.073519645
364470.176627136 0.035684113 0.120085769 -0.099077346 0.106991590
364471.176811902 0.048432204 0.165895832 -0.084381688 0.117432994
364472.376862374 0.063790166 0.213722799 -0.056283094 0.122249517
364473.576813949 0.097958311 0.286286075 -0.025950334 0.123794887
364474.676997316 0.110976438 0.309398551 -0.008598664 0.123187002
364475.676576350 0.106384946 0.307436657 0.019814874 0.107121511
364476.776780058 0.085714056 0.272608264 0.047587479 0.095573125
364477.577643259 0.218491949 0.447629387 0.078602620 0.109277211
364478.676857039 0.216900496 0.437174583 0.103719336 0.122560922
364479.676848922 0.232546612 0.452682487 0.112356182 0.122479658
364480.676946213 1.739463703 0.965783305 0.858961126 0.262511130
364481.376940779 1.143988242 0.581266802 0.861234452 0.253756508
364482.176928992 7.815000000 1.762994215 2.150304945 0.288166697
364483.177066573 7.224030342 1.914528372 1.073663693 1.551082760
364484.177118276 6.974012647 2.373891248 -1.112794375 -0.316767529
364485.177124569 4.172836867 1.986178016 -0.240396058 0.412484533
364486.177304217 0.988763228 0.991507252 -0.061217504 0.043920552
364487.177313166 2.856704816 1.625650413 0.450219462 0.106150778
364488.177022397 3.856995520 1.823785088 0.666041350 0.295283584
364489.177364274 2.840488194 1.462725240 0.795589466 0.260692286
364490.177475941 0.799583763 0.586934691 0.621016510 0.263495589
364491.177347268 0.677389972 0.764981936 -0.302345259 -0.027927651
364492.177473089 0.390377334 0.622543170 0.051024071 0.014624656
364493.577168344 0.044619974 0.158110044 -0.098279635 0.099811330
364494.577465611 0.114350397 0.161737603 0.064963787 0.289777589
364495.577458714 0.555050441 0.605692701 -0.408267756 0.146643211
364496.577421817 0.129692488 0.227055728 -0.275300049 -0.048456856
364497.677613043 0.038746584 0.047437318 -0.089566800 0.168742625
364499.177466690 0.153149844 0.337455184 -0.034983889 0.195064016
364500.577363436 0.198399032 -0.041985654 -0.438198801 -0.067956224
364502.677533394 0.182430105 -0.031320236 -0.420199322 -0.069869002
364505.177946746 0.182023084 -0.007085971 -0.421817216 -0.063585450
364507.677325766 0.140366304 0.017468302 -0.369719524 -0.058039951
364510.177643387 0.159355591 0.011556402 -0.394606227 -0.059228087
364512.677748472 0.136138205 0.023680395 -0.365482670 -0.044719817
364515.177697291 0.124750383 0.017940169 -0.348514459 -0.054462880
364517.677696864 0.130694490 0.005580919 -0.357575933 -0.052941431
364520.177831753 0.132103266 -0.006640599 -0.357651125 -0.064380438
364522.677762139 0.240148073 -0.057907056 -0.481166070 -0.072622717
364525.177998342 0.244724511 -0.054203607 -0.487742407 -0.062400509
364527.679312308 0.359884348 -0.137880892 -0.578896150 -0.075844943
364529.577898559 0.372327147 -0.531366334 -0.278581878 -0.111216469
364530.877809958 0.283531215 -0.195395004 -0.478175260 0.129230136
364531.677851884 1.051119174 0.342823297 -0.963477865 0.072813223
364532.677714647 0.163271163 0.151953516 -0.330587181 0.175765206
364533.577943795 0.083406576 -0.051945724 -0.231271284 0.164990336
364534.477841537 0.446602327 0.233019724 -0.570549469 -0.258413308
364535.377889573 0.309992408 0.213744026 -0.462418816 -0.224665834
364536.178067339 2.010840169 1.399175827 -0.002797745 0.230519729
364537.178054252 2.418810297 1.344529133 0.693717596 0.360288225
364538.178152300 0.555046667 0.513633819 -0.504044891 -0.192784116
364539.178094448 1.602455190 1.186213748 -0.420494381 -0.136149219
364540.179547719 1.178796880 1.044547385 -0.295732639 0.016119759
364541.178331792 3.194003125 1.648882123 -0.687073825 -0.055860802
364542.178161192 1.185360786 1.043209384 -0.200616844 -0.238385925
364543.178110198 1.408678430 1.004053438 0.427806438 0.466408379
364544.178019734 7.110958295 1.367389508 1.404183221 1.808168607
364545.178050736 6.214313542 2.208639149 0.493385166 1.045369661
364546.178244240 6.539219774 1.631570180 1.010416604 1.690046392
364547.178192229 7.815000000 2.523746849 -0.209535621 1.183974942
364548.178283839 7.815000000 2.564786401 -0.040545952 1.111407550
364549.179888007 7.815000000 2.108335156 -1.833083070 -0.098637366
364550.178261708 6.831282071 2.302491494 -0.699567901 1.020009677
364551.178244512 5.652023746 1.707055555 -0.784661906 1.456808420
364552.178272030 7.815000000 1.996005340 -0.948037943 1.712362912
364553.178393227 7.815000000 2.218545759 -1.078426111 1.315314349
364554.178494073 7.815000000 2.221313312 -0.761352678 1.516940760
364555.178719067 7.815000000 2.429385449 -0.500991383 1.289222237
364556.178314071 7.815000000 2.731092560 -0.596532031 0.016821623
364557.178421715 7.815000000 2.733229933 -0.586853964 0.007520624
364558.178438726 7.815000000 2.736177795 -0.572985833 0.004279139
364559.178361698 7.815000000 2.737824007 -0.565083011 0.000947249
